qseqid;sseqid;pident;length;mismatch;gapopen;qstart;qend;sstart;send;evalue;bitscore
cluster_3398;sp|Q9VEV4|CL16A_DROME;55.934;910;284;13;251;2902;1;819;0.0;926
cluster_3398;sp|Q9VEV4|CL16A_DROME;47.273;55;20;3;3191;3343;951;1000;0.001;42.7
cluster_3401;sp|B3MIW0|CLU_DROAN;24.675;77;58;0;2705;2475;1240;1316;5.0;29.6
cluster_3404;sp|Q8SY41|BCAS3_DROME;30.275;109;62;3;2915;2616;405;508;0.006;39.3
cluster_3404;sp|Q8SY41|BCAS3_DROME;25.000;72;53;1;3131;2916;236;306;0.25;33.9
cluster_3406;sp|P42003|MAD_DROME;46.154;26;14;0;1006;1083;351;376;2.0;29.6
cluster_3408;sp|Q9VU84|DBNL_DROME;44.882;127;54;5;2824;2447;418;529;1.12e-16;83.6
cluster_3411;sp|Q6NN85|SSH_DROME;58.209;536;181;8;6258;4675;199;699;0.0;607
cluster_3411;sp|Q6NN85|SSH_DROME;43.046;151;38;5;6681;6280;1;120;1.29e-18;91.7
cluster_3411;sp|Q6NN85|SSH_DROME;27.717;184;86;7;4260;3844;723;904;7.70e-04;43.1
cluster_3415;sp|Q9VVX3|FRIZ2_DROME;70.030;337;94;6;829;1821;285;620;6.56e-137;443
cluster_3415;sp|Q9VVX3|FRIZ2_DROME;68.548;124;38;1;286;654;63;186;9.94e-52;194
cluster_3416;sp|Q9U6B8|CRCM1_DROME;79.452;219;41;1;422;1066;133;351;2.08e-92;300
cluster_3418;sp|Q9VCU7|VRET_DROME;25.000;328;229;12;3411;4364;322;642;3.35e-15;79.7
cluster_3418;sp|Q9VCU7|VRET_DROME;26.984;63;44;1;2430;2612;564;626;0.005;40.4
cluster_3418;sp|Q9VCU7|VRET_DROME;22.348;264;177;12;2457;3179;370;628;0.056;36.6
cluster_3419;sp|Q9VKK1|EDC4_DROME;36.454;502;269;14;139;1545;84;568;6.03e-78;282
cluster_3419;sp|Q9VKK1|EDC4_DROME;30.667;450;281;7;2431;3750;905;1333;7.87e-55;209
cluster_3420;sp|Q9VYS3|RENT1_DROME;30.505;495;236;16;2254;836;468;876;5.31e-48;187
cluster_3421;sp|Q9VHI7|IRU_DROME;43.137;51;29;0;930;778;252;302;1.15e-08;57.0
cluster_3422;sp|Q7PZY1|EIF3B_ANOGA;21.818;55;43;0;332;168;90;144;6.1;28.9
cluster_3423;sp|Q24133|DNAJ1_DROME;54.054;74;27;2;6091;5873;3;70;2.23e-10;63.2
cluster_3424;sp|Q08470|L2GL_DROPS;27.538;719;411;26;163;2145;17;683;2.27e-54;207
cluster_3424;sp|Q08470|L2GL_DROPS;38.776;49;29;1;3361;3507;709;756;0.036;37.4
cluster_3424;sp|Q08470|L2GL_DROPS;28.571;77;41;2;3904;4134;903;965;0.90;33.1
cluster_3425;sp|Q6NN40|NTM1_DROME;48.649;222;105;4;798;145;59;275;1.00e-63;217
cluster_3429;sp|Q9I7U4|TITIN_DROME;48.137;2040;922;21;685;6600;16157;18128;0.0;1819
cluster_3429;sp|Q9I7U4|TITIN_DROME;25.000;784;443;29;1750;3789;6536;7278;2.39e-46;184
cluster_3429;sp|Q9I7U4|TITIN_DROME;20.410;1073;582;30;1741;4359;252;1252;1.43e-40;165
cluster_3429;sp|Q9I7U4|TITIN_DROME;26.613;496;276;12;1714;2994;87;563;6.00e-36;149
cluster_3429;sp|Q9I7U4|TITIN_DROME;21.363;1409;694;51;1825;5229;918;2186;2.06e-33;141
cluster_3429;sp|Q9I7U4|TITIN_DROME;25.951;447;283;13;1690;2985;4379;4792;8.80e-32;135
cluster_3429;sp|Q9I7U4|TITIN_DROME;23.378;740;456;24;2119;4032;6535;7265;1.02e-30;132
cluster_3429;sp|Q9I7U4|TITIN_DROME;22.605;668;402;22;1735;3489;6628;7263;6.08e-26;116
cluster_3429;sp|Q9I7U4|TITIN_DROME;22.193;757;460;26;1744;3789;4090;4792;1.12e-25;115
cluster_3429;sp|Q9I7U4|TITIN_DROME;20.463;1427;741;45;1744;5229;1156;2453;5.69e-25;113
cluster_3429;sp|Q9I7U4|TITIN_DROME;22.996;474;285;13;1723;2985;6832;7278;1.48e-24;112
cluster_3429;sp|Q9I7U4|TITIN_DROME;22.733;739;461;22;2422;4323;6535;7268;3.25e-24;110
cluster_3429;sp|Q9I7U4|TITIN_DROME;26.588;425;261;14;3205;4347;4375;4792;8.03e-24;109
cluster_3429;sp|Q9I7U4|TITIN_DROME;22.385;1090;556;44;1744;4347;1822;2843;4.74e-23;107
cluster_3429;sp|Q9I7U4|TITIN_DROME;20.115;1397;740;46;1747;5184;2621;3892;6.86e-22;103
cluster_3429;sp|Q9I7U4|TITIN_DROME;21.244;1158;607;42;1747;4329;1557;2706;3.07e-21;101
cluster_3429;sp|Q9I7U4|TITIN_DROME;19.704;1147;611;34;1798;4359;2373;3502;3.26e-21;101
cluster_3429;sp|Q9I7U4|TITIN_DROME;21.805;1197;605;50;1699;4362;2466;3640;1.56e-19;95.5
cluster_3429;sp|Q9I7U4|TITIN_DROME;23.539;633;386;21;3532;5190;6535;7149;2.69e-17;88.2
cluster_3429;sp|Q9I7U4|TITIN_DROME;24.031;516;280;17;1738;2982;3397;3901;1.05e-16;86.3
cluster_3429;sp|Q9I7U4|TITIN_DROME;21.648;522;342;17;2650;4083;66;564;1.45e-15;82.4
cluster_3429;sp|Q9I7U4|TITIN_DROME;21.756;501;303;16;2119;3483;86;543;3.11e-15;81.3
cluster_3429;sp|Q9I7U4|TITIN_DROME;22.461;512;270;19;1750;2955;3676;4170;5.05e-14;77.4
cluster_3429;sp|Q9I7U4|TITIN_DROME;25.767;326;205;11;3535;4416;4394;4714;8.92e-14;76.6
cluster_3429;sp|Q9I7U4|TITIN_DROME;28.033;239;149;7;1735;2403;3949;4180;3.32e-13;74.7
cluster_3429;sp|Q9I7U4|TITIN_DROME;20.460;1173;618;40;1723;4347;2745;3900;1.10e-12;72.8
cluster_3429;sp|Q9I7U4|TITIN_DROME;20.693;1126;584;43;1711;4350;3119;4181;8.85e-12;70.1
cluster_3429;sp|Q9I7U4|TITIN_DROME;20.719;473;338;14;3892;5214;6566;7033;9.01e-10;63.2
cluster_3429;sp|Q9I7U4|TITIN_DROME;24.540;163;116;2;4726;5193;391;553;2.08e-09;62.0
cluster_3429;sp|Q9I7U4|TITIN_DROME;21.851;389;278;10;4117;5214;4405;4790;2.24e-09;62.0
cluster_3429;sp|Q9I7U4|TITIN_DROME;20.988;891;435;29;1843;3837;3063;3910;4.85e-09;60.8
cluster_3429;sp|Q9I7U4|TITIN_DROME;19.529;722;377;24;3625;5229;2656;3360;6.61e-09;60.5
cluster_3429;sp|Q9I7U4|TITIN_DROME;21.371;744;470;28;3265;5184;6536;7268;1.63e-08;59.3
cluster_3429;sp|Q9I7U4|TITIN_DROME;20.772;544;364;22;3532;5055;86;598;3.32e-08;58.2
cluster_3429;sp|Q9I7U4|TITIN_DROME;25.991;227;135;9;4666;5298;6632;6841;1.49e-07;55.8
cluster_3429;sp|Q9I7U4|TITIN_DROME;32.000;100;60;2;1747;2025;7188;7286;4.97e-07;54.3
cluster_3429;sp|Q9I7U4|TITIN_DROME;20.223;895;456;33;3265;5229;2622;3498;3.61e-05;48.1
cluster_3429;sp|Q9I7U4|TITIN_DROME;21.801;211;115;5;4726;5217;3974;4181;3.67e-04;44.7
cluster_3429;sp|Q9I7U4|TITIN_DROME;33.846;65;41;1;5002;5190;106;170;7.55e-04;43.5
cluster_3429;sp|Q9I7U4|TITIN_DROME;23.853;218;118;6;4726;5250;2109;2321;0.003;42.0
cluster_3429;sp|Q9I7U4|TITIN_DROME;22.277;202;115;4;4744;5223;2516;2717;0.004;41.2
cluster_3429;sp|Q9I7U4|TITIN_DROME;18.797;399;208;11;4180;5223;652;985;0.034;38.1
cluster_3429;sp|Q9I7U4|TITIN_DROME;30.189;53;37;0;5026;5184;282;334;0.062;37.4
cluster_3429;sp|Q9I7U4|TITIN_DROME;21.531;209;124;4;4744;5250;2384;2592;0.074;37.0
cluster_3429;sp|Q9I7U4|TITIN_DROME;38.235;34;21;0;5365;5466;18099;18132;1.6;32.7
cluster_3429;sp|Q9I7U4|TITIN_DROME;42.857;35;20;0;703;807;15827;15861;5.3;30.8
cluster_3431;sp|P48607|SPZ_DROME;30.319;188;103;10;802;1305;142;321;2.58e-15;76.6
cluster_3432;sp|Q6J5K9|ARMI_DROME;29.955;444;249;15;3;1196;729;1156;2.04e-33;140
cluster_3433;sp|Q9VT65|CANB_DROME;32.571;700;404;21;760;2736;253;925;8.52e-94;323
cluster_3436;sp|Q8I7C3|LASP1_DROME;35.088;57;37;0;3206;3036;600;656;0.004;40.0
cluster_3437;sp|Q9VHI7|IRU_DROME;52.532;158;67;1;5471;5920;146;303;1.34e-50;183
cluster_3437;sp|Q9VHI7|IRU_DROME;55.814;43;16;2;5171;5290;1;43;5.87e-04;43.1
cluster_3438;sp|P08155|KRH1_DROME;38.191;199;102;2;1037;447;271;450;8.42e-35;139
cluster_3438;sp|P08155|KRH1_DROME;36.601;153;90;3;1070;633;311;463;2.65e-20;94.0
cluster_3438;sp|P08155|KRH1_DROME;28.814;177;96;2;869;429;194;370;9.40e-14;72.8
cluster_3440;sp|Q9VGI8|BLM_DROME;34.510;510;294;14;3016;1544;733;1221;7.27e-73;267
cluster_3444;sp|Q9V407|AXN_DROME;47.407;135;68;3;957;1358;43;175;1.23e-32;135
cluster_3444;sp|Q9V407|AXN_DROME;38.521;257;116;9;1551;2321;321;535;8.69e-28;119
cluster_3444;sp|Q9V407|AXN_DROME;67.949;78;25;0;3198;3431;666;743;2.05e-27;118
cluster_3445;sp|Q24118|PIGE_DROME;35.294;34;20;1;847;746;813;844;7.5;28.5
cluster_3446;sp|P09082|GSB_DROME;53.846;26;11;1;287;213;77;102;2.3;30.0
cluster_3448;sp|Q9GQQ0|SPIN_DROME;54.107;560;208;8;5712;4162;45;598;0.0;566
cluster_3449;sp|Q294B9|SUV39_DROPS;33.708;267;129;9;1603;836;371;600;1.21e-31;130
cluster_3450;sp|Q9VXD1|SINGL_DROME;26.316;152;97;3;199;621;26;173;0.003;38.1
cluster_3453;sp|Q24498|RYR_DROME;32.857;70;42;1;1156;1365;4129;4193;1.1;31.6
cluster_3455;sp|Q29CA0|CP2B_DROPS;25.000;68;39;1;802;599;6;61;4.0;29.6
cluster_3460;sp|Q9VUC6|FRL_DROME;38.636;44;25;1;1753;1622;644;685;1.6;31.6
cluster_3463;sp|Q29EQ3|RNO_DROPS;28.571;63;43;1;242;430;690;750;7.5;29.3
cluster_3465;sp|Q9W1K5|SESN_DROME;56.399;461;160;3;2419;1160;37;497;1.01e-175;517
cluster_3468;sp|B4M709|SWS_DROVI;23.529;85;52;1;7347;7562;1359;1443;7.6;30.4
cluster_3469;sp|Q24210|CSKP_DROME;32.085;614;330;15;193;1959;346;897;9.96e-86;298
cluster_3470;sp|P91887|AMPN_PLUXY;30.716;726;440;19;30;2099;219;917;3.13e-104;345
cluster_3471;sp|P27610|HMIN_BOMMO;42.105;38;20;1;3425;3312;146;181;2.4;30.4
cluster_3474;sp|Q9V9S7|SYDE_DROME;34.130;293;167;11;3263;2439;832;1116;6.68e-31;132
cluster_3478;sp|Q7KIN0|TOLL7_DROME;53.012;1079;464;10;4;3162;173;1234;0.0;1120
cluster_3478;sp|Q7KIN0|TOLL7_DROME;65.385;26;9;0;3451;3528;1343;1368;0.007;39.3
cluster_3479;sp|Q7KNA0|DYM_DROME;21.811;243;143;8;133;741;385;620;0.002;40.8
cluster_3481;sp|Q7KVW5|KCNN_DROME;36.000;50;30;1;1341;1484;472;521;0.97;32.0
cluster_3484;sp|Q9VHM2|VP35L_DROME;33.333;42;27;1;1844;1969;493;533;3.3;29.6
cluster_3485;sp|O44219|ZW10_DROGR;35.897;39;24;1;2378;2491;515;553;6.4;28.9
cluster_3487;sp|Q9W4S9|PDE4C_DROME;22.051;195;130;6;2767;3321;496;678;2.8;30.8
cluster_3488;sp|Q03042|KGP1_DROME;60.658;760;234;9;571;2655;9;768;0.0;901
cluster_3491;sp|Q7JQF1|OAMB_DROME;35.238;105;68;0;476;790;54;158;9.11e-14;74.7
cluster_3492;sp|Q9W2S3|BTBD9_DROME;33.058;121;80;1;3396;3034;57;176;1.71e-11;67.8
cluster_3493;sp|Q8INF0|GCY8E_DROME;33.333;66;44;0;414;611;506;571;1.7;31.2
cluster_3494;sp|Q9W5D0|Y34F_DROME;30.337;89;62;0;226;492;911;999;3.59e-06;50.1
cluster_3495;sp|Q9VS59|AKIRN_DROME;46.829;205;82;5;421;966;1;201;2.56e-42;152
cluster_3496;sp|P36179|2AAA_DROME;78.830;581;122;1;2084;342;1;580;0.0;887
cluster_3499;sp|Q9VUY9|PGM_DROME;29.352;293;159;16;2332;1544;19;293;7.98e-09;58.9
cluster_3500;sp|Q9GYV5|NEMO_DROME;29.104;134;79;5;3256;2885;124;251;2.0;31.6
cluster_3501;sp|O76217|PE1_ANOGA;31.148;122;73;3;2790;2437;39;153;1.30e-12;65.1
cluster_3501;sp|O76217|PE1_ANOGA;44.186;43;23;1;2817;2692;103;145;3.08e-04;40.8
cluster_3501;sp|O76217|PE1_ANOGA;36.957;46;29;0;2580;2443;32;77;6.04e-04;40.0
cluster_3504;sp|A1Z9L3|DHX8_DROME;46.288;633;330;5;2329;437;579;1203;4.98e-178;572
cluster_3505;sp|P14083|LOV_DROME;71.875;128;31;1;451;819;99;226;3.69e-53;203
cluster_3505;sp|P14083|LOV_DROME;72.093;129;30;4;1540;1917;719;844;4.65e-45;177
cluster_3505;sp|P14083|LOV_DROME;36.170;94;37;5;2062;2322;937;1014;7.50e-05;46.6
cluster_3506;sp|Q7K4N3|NCBP1_DROME;75.842;683;147;4;140;2176;1;669;0.0;1096
cluster_3507;sp|Q9VUX2|MIB_DROME;40.147;817;431;14;3504;1126;104;886;0.0;567
cluster_3507;sp|Q9VUX2|MIB_DROME;35.938;128;49;5;708;331;969;1065;1.67e-11;67.4
cluster_3507;sp|Q9VUX2|MIB_DROME;36.667;60;38;0;519;340;1167;1226;1.93e-09;60.8
cluster_3508;sp|Q25479|NKCL_MANSE;47.353;1020;506;9;3231;202;62;1060;0.0;849
cluster_3509;sp|Q86BA1|MICAL_DROME;40.476;42;25;0;1910;1785;574;615;9.3;28.9
cluster_3511;sp|Q9VXN4|SYRC_DROME;28.070;57;36;1;318;148;530;581;1.2;31.6
cluster_3513;sp|Q9V477|TOLL8_DROME;33.032;221;123;9;2021;1434;284;504;3.10e-12;68.9
cluster_3513;sp|Q9V477|TOLL8_DROME;26.708;322;156;12;2144;1392;337;649;7.92e-08;54.7
cluster_3513;sp|Q9V477|TOLL8_DROME;39.394;66;37;2;1775;1587;859;924;0.092;35.0
cluster_3514;sp|Q99323|MYSN_DROME;28.571;154;97;2;1455;1003;1352;1495;0.015;37.7
cluster_3515;sp|Q9VHB6|MTX1_DROME;25.532;235;167;4;1946;1263;12;245;8.19e-12;65.5
cluster_3517;sp|Q9VVG4|EXOC1_DROME;28.431;102;62;4;1293;1015;177;276;0.14;34.3
cluster_3519;sp|B4GD14|LPHN_DROPE;26.471;68;34;2;3107;3307;963;1015;3.6;31.2
cluster_3520;sp|Q9V463|NU154_DROME;37.675;1428;751;21;642;4772;24;1363;0.0;904
cluster_3521;sp|P22311|PU91_BRACO;28.571;112;65;3;514;191;84;184;3.4;28.5
cluster_3522;sp|P81918|OR43B_DROME;34.043;47;31;0;1389;1249;341;387;2.7;30.8
cluster_3523;sp|P26740|BXB6_BOMMO;31.343;67;38;3;1909;2094;5;68;3.8;28.5
cluster_3524;sp|Q9NGC3|CEG1A_DROME;57.637;491;174;8;183;1562;426;913;4.44e-170;541
cluster_3525;sp|Q7JQ07|MOS1T_DROMA;42.500;40;23;0;1844;1963;245;284;1.3;31.6
cluster_3527;sp|Q9VEG6|PERC_DROME;40.972;576;325;9;1254;2948;237;808;8.01e-136;433
cluster_3528;sp|Q9VIS1|CDGAP_DROME;31.210;157;103;4;464;6;409;564;5.43e-11;65.5
cluster_3529;sp|Q9VCA8|ANKHM_DROME;37.398;123;76;1;2421;2053;588;709;1.09e-11;67.8
cluster_3529;sp|Q9VCA8|ANKHM_DROME;32.000;175;107;5;2571;2053;2375;2539;1.18e-08;57.8
cluster_3529;sp|Q9VCA8|ANKHM_DROME;38.144;97;60;0;2340;2050;681;777;1.37e-08;57.4
cluster_3529;sp|Q9VCA8|ANKHM_DROME;33.333;171;102;5;2550;2044;2450;2610;4.22e-08;55.8
cluster_3529;sp|Q9VCA8|ANKHM_DROME;31.959;97;66;0;2340;2050;2342;2438;1.92e-06;50.4
cluster_3529;sp|Q9VCA8|ANKHM_DROME;37.363;91;56;1;2322;2050;884;973;4.10e-06;49.3
cluster_3529;sp|Q9VCA8|ANKHM_DROME;39.796;98;56;2;2340;2050;748;843;1.83e-05;47.4
cluster_3529;sp|Q9VCA8|ANKHM_DROME;34.444;90;57;2;840;574;650;738;8.27e-05;45.1
cluster_3529;sp|Q9VCA8|ANKHM_DROME;33.913;115;67;5;2385;2053;897;1006;3.19e-04;43.1
cluster_3529;sp|Q9VCA8|ANKHM_DROME;30.769;117;74;3;2400;2050;831;940;4.36e-04;42.7
cluster_3529;sp|Q9VCA8|ANKHM_DROME;32.967;91;61;0;2340;2068;944;1034;0.003;40.0
cluster_3529;sp|Q9VCA8|ANKHM_DROME;35.632;87;55;1;828;568;621;706;0.029;37.0
cluster_3529;sp|Q9VCA8|ANKHM_DROME;31.818;88;58;2;834;574;915;1001;0.034;36.6
cluster_3529;sp|Q9VCA8|ANKHM_DROME;31.373;102;66;3;828;529;2382;2481;0.16;34.3
cluster_3529;sp|Q9VCA8|ANKHM_DROME;41.935;62;35;1;831;646;720;780;0.18;34.3
cluster_3529;sp|Q9VCA8|ANKHM_DROME;36.111;72;46;0;834;619;2448;2519;0.22;33.9
cluster_3529;sp|Q9VCA8|ANKHM_DROME;28.889;90;64;0;843;574;945;1034;0.30;33.5
cluster_3529;sp|Q9VCA8|ANKHM_DROME;32.090;134;88;1;975;574;771;901;0.49;32.7
cluster_3529;sp|Q9VCA8|ANKHM_DROME;33.333;93;55;3;834;568;2515;2604;1.1;31.6
cluster_3529;sp|Q9VCA8|ANKHM_DROME;30.588;85;58;1;828;574;884;967;2.1;30.8
cluster_3529;sp|Q9VCA8|ANKHM_DROME;31.818;88;60;0;837;574;584;671;3.8;29.6
cluster_3529;sp|Q9VCA8|ANKHM_DROME;33.884;121;74;4;1518;1171;2382;2501;6.5;29.3
cluster_3531;sp|Q7JQ07|MOS1T_DROMA;36.036;111;70;1;601;930;234;344;2.72e-18;69.3
cluster_3531;sp|Q7JQ07|MOS1T_DROMA;40.385;52;27;2;450;593;181;232;2.72e-18;34.7
cluster_3531;sp|Q7JQ07|MOS1T_DROMA;40.909;22;13;0;341;406;148;169;2.72e-18;25.8
cluster_3533;sp|Q9W040|OSM1_DROME;29.688;128;78;3;2520;2876;859;983;9.42e-06;48.9
cluster_3533;sp|Q9W040|OSM1_DROME;26.724;116;74;5;408;740;19;128;4.6;30.0
cluster_3535;sp|Q25479|NKCL_MANSE;26.761;639;395;11;338;2131;123;729;7.16e-61;228
cluster_3536;sp|Q9VHH9|JHD1_DROME;38.776;49;27;1;1185;1048;1239;1287;0.098;34.7
cluster_3537;sp|Q9W0T1|NU301_DROME;28.889;90;64;0;3983;4252;2571;2660;1.74e-06;52.4
cluster_3538;sp|P25228|RAB3_DROME;37.736;159;94;3;369;845;22;175;8.55e-33;125
cluster_3539;sp|Q9VMA2|GALT_DROME;32.353;34;23;0;1342;1443;157;190;7.4;29.3
cluster_3540;sp|Q8SY41|BCAS3_DROME;48.185;909;353;15;256;2664;45;941;0.0;663
cluster_3542;sp|Q9VEV4|CL16A_DROME;48.148;27;14;0;354;274;72;98;0.87;32.0
cluster_3543;sp|P37276|DYHC_DROME;28.602;1395;923;21;439;4470;2894;4266;1.65e-172;584
cluster_3543;sp|P37276|DYHC_DROME;29.577;71;38;3;3;203;2768;2830;0.002;42.0
cluster_3546;sp|Q9W1I9|FKBP6_DROME;42.857;42;23;1;3630;3505;276;316;1.1;32.0
cluster_3547;sp|Q9W2S3|BTBD9_DROME;27.897;233;146;6;3251;2565;44;258;2.54e-13;72.8
cluster_3548;sp|Q86BA1|MICAL_DROME;26.744;86;53;3;1532;1284;1063;1141;1.6;32.7
cluster_3549;sp|Q9VFP2|RDX_DROME;35.870;184;113;1;1283;1834;635;813;9.85e-24;107
cluster_3549;sp|Q9VFP2|RDX_DROME;34.483;174;104;3;221;724;625;794;1.59e-20;97.1
cluster_3550;sp|Q26304|LUCI_LUCMI;34.381;509;310;8;267;1775;41;531;1.31e-65;229
cluster_3551;sp|Q9W0M1|CE290_DROME;26.066;211;116;6;3276;2692;147;333;0.003;40.4
cluster_3552;sp|Q17BU3|KIF1A_AEDAE;72.113;1732;351;22;6420;1357;1;1644;0.0;2367
cluster_3555;sp|Q9VTK2|POMT1_DROME;54.765;745;326;6;2895;673;145;882;0.0;865
cluster_3557;sp|P23792|DISC_DROME;76.147;109;22;1;1913;1587;69;173;2.94e-42;162
cluster_3557;sp|P23792|DISC_DROME;36.364;44;28;0;398;267;93;136;0.036;36.2
cluster_3558;sp|Q9VMA7|TGO1_DROME;40.000;45;25;1;3285;3419;1294;1336;5.4;30.0
cluster_3559;sp|P10180|CUT_DROME;55.975;477;143;11;4716;3370;1595;2032;2.77e-87;317
cluster_3559;sp|P10180|CUT_DROME;83.030;165;25;2;5568;5077;1271;1433;2.82e-68;254
cluster_3559;sp|P10180|CUT_DROME;52.747;91;43;0;5415;5143;1599;1689;4.54e-23;106
cluster_3559;sp|P10180|CUT_DROME;62.500;64;24;0;4617;4426;1350;1413;1.36e-18;92.0
cluster_3559;sp|P10180|CUT_DROME;46.667;90;46;1;5415;5152;866;955;6.25e-17;86.3
cluster_3559;sp|P10180|CUT_DROME;50.769;65;32;0;4617;4423;897;961;2.11e-13;74.7
cluster_3560;sp|A1Z6M6|TTC4_DROME;48.148;27;14;0;2834;2914;314;340;1.5;30.8
cluster_3561;sp|Q9VBW9|DANR_DROME;41.304;46;26;1;1098;964;17;62;0.013;36.6
cluster_3562;sp|Q95NQ0|MTH2_DROSI;22.989;261;179;6;990;259;232;487;4.14e-13;71.2
cluster_3564;sp|Q24212|STNB_DROME;70.189;634;167;5;2152;4050;618;1230;0.0;898
cluster_3564;sp|Q24212|STNB_DROME;60.784;51;20;0;853;1005;126;176;3.21e-10;63.5
cluster_3565;sp|Q24323|SEM2A_DROME;33.948;271;161;8;47;823;287;551;5.98e-37;149
cluster_3566;sp|Q24311|CUL1_DROME;27.848;632;386;15;92;1864;16;618;3.13e-69;239
cluster_3567;sp|P42788|CBPZ_SIMVI;31.343;67;35;2;1140;1307;121;187;0.86;31.6
cluster_3568;sp|Q9VM91|TTL3A_DROME;31.250;256;147;9;1687;944;415;649;5.68e-24;106
cluster_3571;sp|Q9VVH9|SO74D_DROME;32.053;677;417;17;289;2226;128;792;1.09e-96;318
cluster_3572;sp|Q8SWR8|ATX2_DROME;52.055;219;99;5;585;1235;51;265;1.44e-47;185
cluster_3572;sp|Q8SWR8|ATX2_DROME;52.000;25;12;0;2079;2153;589;613;0.31;34.7
cluster_3574;sp|E1ZVK1|PTTH_CAMFO;44.000;25;14;0;3375;3301;87;111;0.42;32.3
cluster_3576;sp|Q9VCQ3|VA0D2_DROME;28.814;59;42;0;1317;1141;180;238;8.6;28.5
cluster_3577;sp|Q9W3M3|UBR3_DROME;26.667;75;50;2;1059;1271;642;715;0.18;33.9
cluster_3582;sp|Q589G4|VKT19_ANOSM;66.667;15;5;0;3066;3022;57;71;2.4;28.5
cluster_3584;sp|P21520|SCA_DROME;38.037;163;88;5;1617;2105;558;707;1.98e-22;101
cluster_3585;sp|B4P7Q3|CIAO1_DROYA;29.348;184;116;7;2529;1993;2;176;3.73e-14;73.6
cluster_3585;sp|B4P7Q3|CIAO1_DROYA;21.176;170;127;5;2352;1852;10;175;0.008;38.1
cluster_3585;sp|B4P7Q3|CIAO1_DROYA;21.212;198;87;7;2532;2125;90;280;0.033;36.2
cluster_3585;sp|B4P7Q3|CIAO1_DROYA;36.111;36;23;0;2499;2392;300;335;0.27;33.1
cluster_3586;sp|P18091|ACTN_DROME;37.692;130;73;3;1467;1844;146;271;7.27e-18;89.4
cluster_3588;sp|B1A4F7|VDDP4_VESVU;38.026;760;428;18;197;2422;36;770;1.72e-152;489
cluster_3590;sp|P29981|CP4C1_BLADI;31.942;479;296;12;2620;1241;37;504;7.04e-56;200
cluster_3591;sp|P48423|GAP1_DROME;49.333;750;325;11;4909;2813;282;1027;0.0;676
cluster_3591;sp|P48423|GAP1_DROME;63.200;125;39;2;5323;4964;45;167;2.11e-38;147
cluster_3591;sp|P48423|GAP1_DROME;66.667;21;6;1;5393;5331;31;50;2.11e-38;30.8
cluster_3592;sp|Q9V4A7|PLXB_DROME;39.735;1130;543;28;4699;1526;976;2039;0.0;676
cluster_3592;sp|Q9V4A7|PLXB_DROME;30.359;1143;678;37;7162;3932;74;1164;9.44e-139;482
cluster_3593;sp|Q4V6M7|UFSP1_DROME;25.143;175;86;5;1726;2247;65;195;0.001;40.4
cluster_3594;sp|P37276|DYHC_DROME;35.519;1022;595;16;184;3096;1341;2349;2.96e-172;588
cluster_3594;sp|P37276|DYHC_DROME;27.674;1019;675;23;3535;6474;2516;3511;3.89e-96;347
cluster_3598;sp|Q2LZZ7|TRC_DROPS;37.273;330;182;4;4837;3920;90;418;6.97e-63;221
cluster_3599;sp|Q1L6Q1|DUSTY_APIME;50.654;918;410;15;166;2835;1;903;0.0;863
cluster_3601;sp|Q9VLL0|ACSF4_DROME;35.000;360;168;15;2752;1829;173;518;1.30e-41;164
cluster_3601;sp|Q9VLL0|ACSF4_DROME;31.739;230;148;6;682;2;661;884;7.24e-26;113
cluster_3601;sp|Q9VLL0|ACSF4_DROME;29.134;127;73;4;454;122;863;988;8.56e-06;48.1
cluster_3601;sp|Q9VLL0|ACSF4_DROME;25.000;100;71;2;718;431;913;1012;0.034;36.6
cluster_3601;sp|Q9VLL0|ACSF4_DROME;23.438;64;49;0;496;305;949;1012;1.5;31.2
cluster_3604;sp|B7Z0W9|OTOP_DROME;47.927;603;238;10;4014;2311;890;1451;9.42e-153;503
cluster_3605;sp|Q94900|GLUCL_DROME;23.729;59;45;0;899;1075;195;253;1.1;31.6
cluster_3606;sp|Q24574|UBPE_DROME;29.730;74;44;2;2318;2097;330;395;1.8;30.8
cluster_3608;sp|Q868T3|CCAPR_DROME;32.046;259;157;4;364;1107;159;409;6.91e-35;138
cluster_3611;sp|Q9VT28|FRY_DROME;59.493;1854;595;25;2758;8103;1025;2794;0.0;1856
cluster_3611;sp|Q9VT28|FRY_DROME;73.919;694;149;7;643;2643;241;929;0.0;1040
cluster_3611;sp|Q9VT28|FRY_DROME;45.570;632;277;12;8041;9771;2841;3460;4.53e-123;437
cluster_3615;sp|Q7PWB8|NARF_ANOGA;28.571;56;40;0;1442;1609;178;233;0.45;32.3
cluster_3616;sp|Q6NLL1|Y1411_DROME;42.640;394;191;8;4920;3832;3;392;8.77e-83;286
cluster_3617;sp|Q86BA1|MICAL_DROME;32.143;84;48;2;3965;3726;1058;1136;2.47e-07;54.3
cluster_3618;sp|Q9VBP3|TNKS_DROME;32.520;123;79;3;3061;2702;491;612;5.86e-11;65.5
cluster_3618;sp|Q9VBP3|TNKS_DROME;31.707;123;74;4;3061;2708;646;763;4.33e-10;62.8
cluster_3618;sp|Q9VBP3|TNKS_DROME;31.000;100;68;1;2995;2699;18;117;9.23e-07;51.6
